month,region,branch_id,apps_units,approvals_units,pipeline_dollars
2025-04,South Texas,SATX-B06,33,22,7959208.29
2025-04,South Texas,SATX-B06,51,33,12433781.66
2025-04,South Texas,SATX-B06,37,31,8944999.9
2025-04,South Texas,SATX-B07,45,30,10767783.83
2025-04,South Texas,SATX-B07,39,29,9506170.61
2025-04,South Texas,SATX-B07,50,31,12515422.07
2025-04,South Texas,SATX-B08,51,40,11978299.05
2025-04,South Texas,SATX-B08,51,30,12356365.79
2025-04,South Texas,SATX-B08,32,25,7885938.71
2025-04,South Texas,SATX-B09,47,39,11399943.36
2025-04,South Texas,SATX-B09,65,44,17154642.65
2025-04,South Texas,SATX-B09,37,27,8650588.19
2025-04,South Texas,SATX-B10,60,49,14795363.13
2025-04,South Texas,SATX-B10,44,29,10963265.83
2025-04,South Texas,SATX-B10,55,45,14083872.41
2025-04,Central Texas,ATX-B01,48,33,11675960.11
2025-04,Central Texas,ATX-B01,48,34,11718319.43
2025-04,Central Texas,ATX-B01,27,18,6999413.85
2025-04,Central Texas,ATX-B02,26,15,6853628.06
2025-04,Central Texas,ATX-B02,40,30,10180412.12
2025-04,Central Texas,ATX-B02,22,14,5308692.36
2025-04,Central Texas,ATX-B03,51,36,11821954.62
2025-04,Central Texas,ATX-B03,28,19,6998043.37
2025-04,Central Texas,ATX-B03,39,32,9734150.15
2025-04,Central Texas,ATX-B04,56,37,14483266.13
2025-04,Central Texas,ATX-B04,42,32,10744202.8
2025-04,Central Texas,ATX-B04,44,35,10959375.91
2025-04,Central Texas,ATX-B05,37,23,9332155.54
2025-04,Central Texas,ATX-B05,30,24,7276112.85
2025-04,Central Texas,ATX-B05,31,19,7590490.53
2025-04,Central Texas,ATX-B06,42,23,10962876.1
2025-04,Central Texas,ATX-B06,20,11,4764619.78
2025-04,Central Texas,ATX-B06,51,39,13173284.13
2025-04,Central Texas,ATX-B07,47,39,12434234.19
2025-04,Central Texas,ATX-B07,61,42,14659611.65
2025-04,Central Texas,ATX-B07,59,46,14755607.57
2025-04,Central Texas,ATX-B08,48,39,12064990.24
2025-04,Central Texas,ATX-B08,38,21,9300386.28
2025-04,Central Texas,ATX-B08,44,36,10294037.19
2025-04,Central Texas,ATX-B09,41,29,9976359.0
2025-04,Central Texas,ATX-B09,44,36,10901113.83
2025-04,Central Texas,ATX-B09,49,32,12161483.75
2025-04,Central Texas,ATX-B10,38,22,10021111.77
2025-04,Central Texas,ATX-B10,39,30,9990230.24
2025-04,Central Texas,ATX-B10,39,22,9743020.92
2025-04,North Texas,DFW-B01,59,38,14731524.02
2025-04,North Texas,DFW-B01,50,38,12929008.29
2025-04,North Texas,DFW-B01,48,33,11994023.77
2025-04,North Texas,DFW-B02,26,16,6452215.05
2025-04,North Texas,DFW-B02,41,25,10112579.99
2025-04,North Texas,DFW-B02,50,32,12202456.24
2025-04,North Texas,DFW-B03,33,25,8114056.18
2025-04,North Texas,DFW-B03,38,26,9173667.93
2025-04,North Texas,DFW-B03,50,39,13074547.21
2025-04,North Texas,DFW-B04,39,24,9720777.35
2025-04,North Texas,DFW-B04,35,22,8538318.87
2025-04,North Texas,DFW-B04,60,39,15133877.94
2025-04,North Texas,DFW-B05,30,19,7798422.79
2025-04,North Texas,DFW-B05,35,20,8760219.98
2025-04,North Texas,DFW-B05,46,35,11456698.43
2025-04,North Texas,DFW-B06,47,37,12302882.55
2025-04,North Texas,DFW-B06,26,18,6401481.74
2025-04,North Texas,DFW-B06,57,41,15286276.62
2025-04,North Texas,DFW-B07,42,34,10601272.78
2025-04,North Texas,DFW-B07,37,25,9112671.4
2025-04,North Texas,DFW-B07,40,30,10387415.86
2025-04,North Texas,DFW-B08,35,26,8581635.87
2025-04,North Texas,DFW-B08,35,22,8464984.78
2025-04,North Texas,DFW-B08,53,34,12845271.09
2025-04,North Texas,DFW-B09,30,23,7530350.21
2025-04,North Texas,DFW-B09,54,41,12951259.85
2025-04,North Texas,DFW-B09,43,31,10670515.52
2025-04,North Texas,DFW-B10,27,22,6688050.03
2025-04,North Texas,DFW-B10,32,20,8169893.46
2025-04,North Texas,DFW-B10,45,35,11589498.52
2025-04,East Texas,HOU-B01,57,37,14035978.01
2025-04,East Texas,HOU-B01,45,37,10809515.81
2025-04,East Texas,HOU-B01,36,27,8450151.13
2025-04,East Texas,HOU-B02,52,40,13060590.03
2025-04,East Texas,HOU-B02,45,33,11392936.8
2025-04,East Texas,HOU-B02,48,29,11868615.72
2025-04,East Texas,HOU-B03,36,29,9090529.54
2025-04,East Texas,HOU-B03,42,33,11161093.69
2025-04,East Texas,HOU-B03,26,16,6428218.35
2025-04,East Texas,HOU-B04,72,57,18311053.94
2025-04,East Texas,HOU-B04,43,33,11219741.1
2025-04,East Texas,HOU-B04,48,32,11593509.78
2025-04,East Texas,HOU-B05,36,19,9201445.7
2025-04,East Texas,HOU-B05,46,30,10868835.86
2025-04,East Texas,HOU-B05,50,41,12538973.64
2025-04,East Texas,HOU-B06,37,26,8745156.73
2025-04,East Texas,HOU-B06,47,31,11407231.89
2025-04,East Texas,HOU-B06,31,17,6998263.93
2025-04,East Texas,HOU-B07,28,20,7230536.42
2025-04,East Texas,HOU-B07,31,20,7621698.05
2025-04,East Texas,HOU-B07,42,25,9976864.43
2025-04,East Texas,HOU-B08,27,20,6756511.62
2025-04,East Texas,HOU-B08,35,24,8832305.83
2025-04,East Texas,HOU-B08,41,25,10021804.13
2025-04,East Texas,HOU-B09,57,47,15523247.24
2025-04,East Texas,HOU-B09,62,41,16147806.49
2025-04,East Texas,HOU-B09,47,31,11568041.02
2025-04,East Texas,HOU-B10,44,26,11143614.99
2025-04,East Texas,HOU-B10,29,18,7487016.95
2025-04,East Texas,HOU-B10,50,30,12121711.36
2025-04,West Texas,WTX-B01,33,22,7894129.11
2025-04,West Texas,WTX-B01,30,19,7783575.15
2025-04,West Texas,WTX-B01,61,36,14830044.08
2025-04,West Texas,WTX-B02,43,26,10648767.47
2025-04,West Texas,WTX-B02,49,36,12130065.86
2025-04,West Texas,WTX-B02,52,28,12537995.66
2025-04,West Texas,WTX-B03,39,30,10289860.41
2025-04,West Texas,WTX-B03,40,26,10285949.45
2025-04,West Texas,WTX-B03,59,48,14583259.33
2025-04,West Texas,WTX-B04,36,20,9179289.03
2025-04,West Texas,WTX-B04,36,26,8819302.83
2025-04,West Texas,WTX-B04,40,22,9271179.97
2025-04,West Texas,WTX-B05,29,21,7133939.44
2025-04,West Texas,WTX-B05,35,23,7849503.98
2025-04,West Texas,WTX-B05,57,40,14305561.08
2025-04,West Texas,WTX-B06,38,26,9697627.03
2025-04,West Texas,WTX-B06,42,26,10239396.18
2025-04,West Texas,WTX-B06,41,29,9850074.07
2025-04,West Texas,WTX-B07,42,30,10343838.21
2025-04,West Texas,WTX-B07,38,29,9085146.8
2025-04,West Texas,WTX-B07,16,10,4085766.36
2025-04,West Texas,WTX-B08,46,34,11556524.48
2025-04,West Texas,WTX-B08,39,31,9503279.47
2025-04,West Texas,WTX-B08,38,30,9679063.35
2025-04,West Texas,WTX-B09,25,18,5840105.1
2025-04,West Texas,WTX-B09,27,17,6830291.36
2025-04,West Texas,WTX-B09,35,22,8156375.58
2025-04,West Texas,WTX-B10,39,32,9588582.75
2025-04,West Texas,WTX-B10,47,34,12257274.8
2025-04,West Texas,WTX-B10,59,42,14771961.44
2025-05,South Texas,SATX-B01,43,28,11409537.15
2025-05,South Texas,SATX-B01,51,41,12127547.89
2025-05,South Texas,SATX-B01,53,35,13243440.02
2025-05,South Texas,SATX-B02,38,24,9340351.81
2025-05,South Texas,SATX-B02,49,27,12592132.67
2025-05,South Texas,SATX-B02,32,22,7770740.25
2025-05,South Texas,SATX-B03,36,23,8647200.03
2025-05,South Texas,SATX-B03,40,23,10470297.79
2025-05,South Texas,SATX-B03,33,20,8641708.39
2025-05,South Texas,SATX-B04,39,25,9014400.13
2025-05,South Texas,SATX-B04,34,18,8111337.95
2025-05,South Texas,SATX-B04,33,18,8383550.52
2025-05,South Texas,SATX-B05,51,40,13022236.02
2025-05,South Texas,SATX-B05,25,19,6243594.49
2025-05,South Texas,SATX-B05,29,23,7439771.72
2025-05,South Texas,SATX-B06,44,36,11284336.25
2025-05,South Texas,SATX-B06,31,21,7900771.0
2025-05,South Texas,SATX-B06,38,29,9294157.36
2025-05,South Texas,SATX-B07,24,17,5797910.94
2025-05,South Texas,SATX-B07,29,21,7165653.61
2025-05,South Texas,SATX-B07,43,27,10498448.43
2025-05,South Texas,SATX-B08,39,21,9643760.24
2025-05,South Texas,SATX-B08,42,27,9260709.26
2025-05,South Texas,SATX-B08,36,27,8725116.38
2025-05,South Texas,SATX-B09,41,29,10740369.94
2025-05,South Texas,SATX-B09,33,19,8010871.6
2025-05,South Texas,SATX-B09,31,21,7568499.39
2025-05,South Texas,SATX-B10,46,27,11533560.26
2025-05,South Texas,SATX-B10,51,36,12950733.34
2025-05,South Texas,SATX-B10,31,17,7529811.78
2025-05,Central Texas,ATX-B01,50,28,12158640.21
2025-05,Central Texas,ATX-B01,47,36,11385636.8
2025-05,Central Texas,ATX-B01,58,38,14306148.68
2025-05,Central Texas,ATX-B02,36,26,8677094.02
2025-05,Central Texas,ATX-B02,19,13,4763588.08
2025-05,Central Texas,ATX-B02,42,28,10935875.73
2025-05,Central Texas,ATX-B03,30,19,7245831.09
2025-05,Central Texas,ATX-B03,19,15,4570512.94
2025-05,Central Texas,ATX-B03,55,34,12810248.07
2025-05,Central Texas,ATX-B04,42,33,11061779.55
2025-05,Central Texas,ATX-B04,33,25,8424990.05
2025-05,Central Texas,ATX-B04,34,20,8803788.14
2025-05,Central Texas,ATX-B05,39,25,9737126.99
2025-05,Central Texas,ATX-B05,26,21,6548722.76
2025-05,Central Texas,ATX-B05,31,21,7565863.28
2025-05,Central Texas,ATX-B06,25,15,6248790.3
2025-05,Central Texas,ATX-B06,45,35,10960010.39
2025-05,Central Texas,ATX-B06,57,43,14105750.99
2025-05,Central Texas,ATX-B07,35,21,8902049.04
2025-05,Central Texas,ATX-B07,37,29,9739213.69
2025-05,Central Texas,ATX-B07,46,34,12035660.98
2025-05,Central Texas,ATX-B08,28,21,7198773.65
2025-05,Central Texas,ATX-B08,33,18,8512563.37
2025-05,Central Texas,ATX-B08,38,22,9666084.84
2025-05,Central Texas,ATX-B09,55,33,13728968.33
2025-05,Central Texas,ATX-B09,30,25,7305227.15
2025-05,Central Texas,ATX-B09,43,35,10291397.09
2025-05,Central Texas,ATX-B10,45,35,10807553.54
2025-05,Central Texas,ATX-B10,32,19,8301675.35
2025-05,Central Texas,ATX-B10,53,36,13095471.45
2025-05,North Texas,DFW-B01,41,27,10254107.17
2025-05,North Texas,DFW-B01,24,16,6254243.57
2025-05,North Texas,DFW-B01,43,30,10807273.64
2025-05,North Texas,DFW-B02,37,22,9294360.66
2025-05,North Texas,DFW-B02,35,21,8750502.56
2025-05,North Texas,DFW-B02,36,22,9003561.15
2025-05,North Texas,DFW-B03,67,55,17028650.87
2025-05,North Texas,DFW-B03,29,24,7667382.9
2025-05,North Texas,DFW-B03,33,19,8408254.98
2025-05,North Texas,DFW-B04,46,36,12193312.42
2025-05,North Texas,DFW-B04,47,39,12273362.25
2025-05,North Texas,DFW-B04,29,23,7270174.65
2025-05,North Texas,DFW-B05,48,40,11721653.34
2025-05,North Texas,DFW-B05,47,32,12364094.3
2025-05,North Texas,DFW-B05,25,18,5990379.22
2025-05,North Texas,DFW-B06,48,29,12435456.19
2025-05,North Texas,DFW-B06,54,37,13486926.36
2025-05,North Texas,DFW-B06,55,41,13841467.37
2025-05,North Texas,DFW-B07,48,28,11921527.4
2025-05,North Texas,DFW-B07,48,38,11649980.17
2025-05,North Texas,DFW-B07,50,29,12092452.02
2025-05,North Texas,DFW-B08,51,33,12629130.33
2025-05,North Texas,DFW-B08,41,30,11105049.81
2025-05,North Texas,DFW-B08,50,34,12587444.59
2025-05,North Texas,DFW-B09,41,26,9989745.21
2025-05,North Texas,DFW-B09,41,28,10187169.25
2025-05,North Texas,DFW-B09,26,21,6433476.13
2025-05,North Texas,DFW-B10,34,23,8272768.4
2025-05,North Texas,DFW-B10,31,22,7581387.64
2025-05,North Texas,DFW-B10,54,38,13144751.08
2025-05,East Texas,HOU-B01,56,36,13138598.25
2025-05,East Texas,HOU-B01,47,37,11870152.34
2025-05,East Texas,HOU-B01,34,26,8256188.03
2025-05,East Texas,HOU-B02,49,28,12614902.81
2025-05,East Texas,HOU-B02,49,39,12706913.2
2025-05,East Texas,HOU-B02,29,20,7164773.45
2025-05,East Texas,HOU-B03,38,30,9726354.27
2025-05,East Texas,HOU-B03,30,24,8026464.63
2025-05,East Texas,HOU-B03,37,20,9142929.74
2025-05,East Texas,HOU-B04,23,18,5658029.51
2025-05,East Texas,HOU-B04,55,39,14394692.62
2025-05,East Texas,HOU-B04,38,32,9234613.09
2025-05,East Texas,HOU-B05,33,22,8163765.04
2025-05,East Texas,HOU-B05,47,36,11889432.16
2025-05,East Texas,HOU-B05,29,18,7051617.85
2025-05,East Texas,HOU-B06,40,27,9437490.1
2025-05,East Texas,HOU-B06,60,39,15070953.95
2025-05,East Texas,HOU-B06,33,21,8114941.51
2025-05,East Texas,HOU-B07,48,36,12311139.86
2025-05,East Texas,HOU-B07,44,31,10491396.14
2025-05,East Texas,HOU-B07,68,47,16509316.0
2025-05,East Texas,HOU-B08,57,33,14486695.71
2025-05,East Texas,HOU-B08,34,19,8608540.01
2025-05,East Texas,HOU-B08,39,23,9535118.06
2025-05,East Texas,HOU-B09,52,43,12976262.5
2025-05,East Texas,HOU-B09,25,18,6510203.13
2025-05,East Texas,HOU-B09,45,36,11153469.91
2025-05,East Texas,HOU-B10,21,13,5355779.12
2025-05,East Texas,HOU-B10,20,13,4912134.57
2025-05,East Texas,HOU-B10,38,30,9548536.81
2025-05,West Texas,WTX-B01,26,17,6398978.82
2025-05,West Texas,WTX-B01,30,21,7376215.84
2025-05,West Texas,WTX-B01,51,28,12720982.92
2025-05,West Texas,WTX-B02,52,40,13285671.03
2025-05,West Texas,WTX-B02,43,35,10944287.45
2025-05,West Texas,WTX-B02,40,22,9330603.49
2025-05,West Texas,WTX-B03,37,22,9114663.31
2025-05,West Texas,WTX-B03,43,32,11014050.99
2025-05,West Texas,WTX-B03,27,22,7028467.86
2025-05,West Texas,WTX-B04,45,26,10621305.91
2025-05,West Texas,WTX-B04,43,33,10239295.95
2025-05,West Texas,WTX-B04,26,14,6623673.43
2025-05,West Texas,WTX-B05,38,31,9913491.11
2025-05,West Texas,WTX-B05,46,31,10581579.68
2025-05,West Texas,WTX-B05,54,38,13377041.78
2025-05,West Texas,WTX-B06,28,15,6808776.26
2025-05,West Texas,WTX-B06,25,14,6338970.71
2025-05,West Texas,WTX-B06,53,41,13723240.94
2025-05,West Texas,WTX-B07,49,40,12253472.22
2025-05,West Texas,WTX-B07,45,28,11665401.89
2025-05,West Texas,WTX-B07,37,20,8838625.08
2025-05,West Texas,WTX-B08,40,28,10103736.74
2025-05,West Texas,WTX-B08,39,21,10423645.8
2025-05,West Texas,WTX-B08,55,37,14094027.13
2025-05,West Texas,WTX-B09,32,19,8188228.94
2025-05,West Texas,WTX-B09,35,28,8452280.76
2025-05,West Texas,WTX-B09,35,25,9067185.32
2025-05,West Texas,WTX-B10,30,18,7693339.31
2025-05,West Texas,WTX-B10,40,33,10102697.62
2025-05,West Texas,WTX-B10,52,32,12579859.05
2025-06,South Texas,SATX-B01,40,25,9450973.34
2025-06,South Texas,SATX-B01,34,19,8300650.98
2025-06,South Texas,SATX-B01,39,22,10339454.98
2025-06,South Texas,SATX-B02,32,24,8056721.29
2025-06,South Texas,SATX-B02,43,24,10949715.28
2025-06,South Texas,SATX-B02,39,31,10165009.72
2025-06,South Texas,SATX-B03,56,47,14406794.15
2025-06,South Texas,SATX-B03,46,31,11014822.12
2025-06,South Texas,SATX-B03,43,30,10462717.17
2025-06,South Texas,SATX-B04,35,24,8765471.71
2025-06,South Texas,SATX-B04,38,28,9717278.45
2025-06,South Texas,SATX-B04,46,32,11745902.48
2025-06,South Texas,SATX-B05,36,29,9296904.77
2025-06,South Texas,SATX-B05,31,17,7515093.65
2025-06,South Texas,SATX-B05,36,22,9387317.96
2025-06,South Texas,SATX-B06,43,34,10678402.56
2025-06,South Texas,SATX-B06,61,42,15727189.61
2025-06,South Texas,SATX-B06,47,27,11675955.93
2025-06,South Texas,SATX-B07,21,14,5090283.96
2025-06,South Texas,SATX-B07,52,30,11828289.91
2025-06,South Texas,SATX-B07,23,13,5765255.78
2025-06,South Texas,SATX-B08,59,45,14229265.67
2025-06,South Texas,SATX-B08,36,23,9571789.55
2025-06,South Texas,SATX-B08,54,37,12932017.87
2025-06,South Texas,SATX-B09,37,27,9195759.41
2025-06,South Texas,SATX-B09,37,30,9359697.13
2025-06,South Texas,SATX-B09,49,29,12559317.48
2025-06,South Texas,SATX-B10,41,24,9731530.38
2025-06,South Texas,SATX-B10,29,17,6976839.37
2025-06,South Texas,SATX-B10,46,27,11269340.45
2025-06,Central Texas,ATX-B01,40,33,9907790.07
2025-06,Central Texas,ATX-B01,32,23,7911727.33
2025-06,Central Texas,ATX-B01,41,30,10299397.62
2025-06,Central Texas,ATX-B02,44,25,10323917.52
2025-06,Central Texas,ATX-B02,51,42,13127676.12
2025-06,Central Texas,ATX-B02,58,45,14685261.01
2025-06,Central Texas,ATX-B03,33,23,8040148.08
2025-06,Central Texas,ATX-B03,48,33,11844272.67
2025-06,Central Texas,ATX-B03,43,33,11208974.84
2025-06,Central Texas,ATX-B04,49,30,12057206.76
2025-06,Central Texas,ATX-B04,25,17,6297027.06
2025-06,Central Texas,ATX-B04,28,23,6800459.84
2025-06,Central Texas,ATX-B05,44,37,10816619.07
2025-06,Central Texas,ATX-B05,46,25,11445771.47
2025-06,Central Texas,ATX-B05,40,32,10843734.13
2025-06,Central Texas,ATX-B06,42,31,10308394.93
2025-06,Central Texas,ATX-B06,44,35,11058602.82
2025-06,Central Texas,ATX-B06,39,26,9567699.95
2025-06,Central Texas,ATX-B07,35,23,8225030.22
2025-06,Central Texas,ATX-B07,43,24,10732662.42
2025-06,Central Texas,ATX-B07,39,28,10005454.98
2025-06,Central Texas,ATX-B08,35,23,9047575.49
2025-06,Central Texas,ATX-B08,22,18,5276659.07
2025-06,Central Texas,ATX-B08,38,22,9215106.05
2025-06,Central Texas,ATX-B09,29,20,7328642.41
2025-06,Central Texas,ATX-B09,38,32,10115560.16
2025-06,Central Texas,ATX-B09,36,20,9254953.82
2025-06,Central Texas,ATX-B10,37,31,9301661.3
2025-06,Central Texas,ATX-B10,48,39,11636547.53
2025-06,Central Texas,ATX-B10,42,26,10439239.98
2025-06,North Texas,DFW-B01,42,29,11115740.58
2025-06,North Texas,DFW-B01,47,28,11381775.98
2025-06,North Texas,DFW-B01,23,19,5813721.54
2025-06,North Texas,DFW-B02,35,21,8335043.21
2025-06,North Texas,DFW-B02,50,38,12489924.53
2025-06,North Texas,DFW-B02,31,23,7789901.76
2025-06,North Texas,DFW-B03,44,27,10808407.76
2025-06,North Texas,DFW-B03,21,16,5081164.05
2025-06,North Texas,DFW-B03,41,24,9910204.49
2025-06,North Texas,DFW-B04,45,30,11351029.45
2025-06,North Texas,DFW-B04,47,33,11741716.69
2025-06,North Texas,DFW-B04,66,49,16275919.32
2025-06,North Texas,DFW-B05,32,25,7970920.41
2025-06,North Texas,DFW-B05,31,22,7688285.77
2025-06,North Texas,DFW-B05,35,25,9063932.68
2025-06,North Texas,DFW-B06,23,18,5985343.34
2025-06,North Texas,DFW-B06,7,5,1766640.96
2025-06,North Texas,DFW-B06,26,18,6494417.37
2025-06,North Texas,DFW-B07,45,35,11477597.87
2025-06,North Texas,DFW-B07,29,23,7448854.24
2025-06,North Texas,DFW-B07,39,22,9778430.96
2025-06,North Texas,DFW-B08,60,42,15286705.62
2025-06,North Texas,DFW-B08,62,43,15539506.19
2025-06,North Texas,DFW-B08,27,17,6743011.81
2025-06,North Texas,DFW-B09,36,30,8871366.8
2025-06,North Texas,DFW-B09,35,25,8550834.13
2025-06,North Texas,DFW-B09,29,22,7329612.78
2025-06,North Texas,DFW-B10,33,21,8445837.51
2025-06,North Texas,DFW-B10,34,22,8565245.39
2025-06,North Texas,DFW-B10,26,17,6552131.39
2025-06,East Texas,HOU-B01,23,18,5927920.02
2025-06,East Texas,HOU-B01,35,28,9006178.57
2025-06,East Texas,HOU-B01,35,28,9362004.57
2025-06,East Texas,HOU-B02,26,18,6314363.32
2025-06,East Texas,HOU-B02,19,14,4661994.4
2025-06,East Texas,HOU-B02,45,37,11405004.26
2025-06,East Texas,HOU-B03,49,32,11863077.9
2025-06,East Texas,HOU-B03,37,31,9845039.44
2025-06,East Texas,HOU-B03,38,23,9906932.01
2025-06,East Texas,HOU-B04,38,26,9487653.64
2025-06,East Texas,HOU-B04,73,61,18645080.37
2025-06,East Texas,HOU-B04,29,19,6811495.3
2025-06,East Texas,HOU-B05,41,29,10718163.8
2025-06,East Texas,HOU-B05,43,25,10885580.34
2025-06,East Texas,HOU-B05,34,21,8967395.01
2025-06,East Texas,HOU-B06,39,25,9547881.0
2025-06,East Texas,HOU-B06,48,37,11589994.53
2025-06,East Texas,HOU-B06,41,26,10442568.12
2025-06,East Texas,HOU-B07,34,24,8394309.44
2025-06,East Texas,HOU-B07,41,29,9835891.93
2025-06,East Texas,HOU-B07,31,24,8031633.91
2025-06,East Texas,HOU-B08,24,16,5575992.54
2025-06,East Texas,HOU-B08,29,17,7469097.37
2025-06,East Texas,HOU-B08,20,13,5099183.76
2025-06,East Texas,HOU-B09,39,28,10439735.19
2025-06,East Texas,HOU-B09,56,42,14137635.03
2025-06,East Texas,HOU-B09,59,47,14928068.26
2025-06,East Texas,HOU-B10,20,15,4758846.63
2025-06,East Texas,HOU-B10,32,26,8035547.14
2025-06,East Texas,HOU-B10,41,27,10056052.08
2025-06,West Texas,WTX-B01,33,23,8180022.84
2025-06,West Texas,WTX-B01,30,22,7487731.86
2025-06,West Texas,WTX-B01,48,39,12295348.14
2025-06,West Texas,WTX-B02,45,36,11210352.63
2025-06,West Texas,WTX-B02,31,21,7627756.27
2025-06,West Texas,WTX-B02,54,39,12692191.41
2025-06,West Texas,WTX-B03,40,23,10532138.06
2025-06,West Texas,WTX-B03,35,29,8976163.2
2025-06,West Texas,WTX-B03,38,21,9426003.27
2025-06,West Texas,WTX-B04,47,31,11923472.68
2025-06,West Texas,WTX-B04,41,30,10483694.02
2025-06,West Texas,WTX-B04,35,22,8977041.28
2025-06,West Texas,WTX-B05,41,27,10193827.93
2025-06,West Texas,WTX-B05,39,27,9831173.63
2025-06,West Texas,WTX-B05,20,11,5053180.29
2025-06,West Texas,WTX-B06,40,23,10030955.66
2025-06,West Texas,WTX-B06,45,30,11712277.69
2025-06,West Texas,WTX-B06,46,34,11345978.85
2025-06,West Texas,WTX-B07,61,35,15716383.54
2025-06,West Texas,WTX-B07,26,15,6475384.94
2025-06,West Texas,WTX-B07,46,30,11594575.06
2025-06,West Texas,WTX-B08,45,36,10833252.59
2025-06,West Texas,WTX-B08,45,31,11387851.82
2025-06,West Texas,WTX-B08,34,22,8612195.77
2025-06,West Texas,WTX-B09,42,34,9679923.45
2025-06,West Texas,WTX-B09,35,22,8451756.32
2025-06,West Texas,WTX-B09,48,40,12088593.31
2025-06,West Texas,WTX-B10,49,34,12426790.97
2025-06,West Texas,WTX-B10,41,29,9771706.1
2025-06,West Texas,WTX-B10,31,20,7927743.01
2025-07,South Texas,SATX-B01,43,29,10709692.83
2025-07,South Texas,SATX-B01,48,30,12316870.55
2025-07,South Texas,SATX-B01,49,33,12316111.34
2025-07,South Texas,SATX-B02,44,35,11064101.32
2025-07,South Texas,SATX-B02,42,27,10891436.94
2025-07,South Texas,SATX-B02,38,27,9715106.28
2025-07,South Texas,SATX-B03,60,41,14181139.63
2025-07,South Texas,SATX-B03,61,36,14603440.98
2025-07,South Texas,SATX-B03,34,27,8580278.35
2025-07,South Texas,SATX-B04,33,19,8087156.19
2025-07,South Texas,SATX-B04,42,25,10817088.41
2025-07,South Texas,SATX-B04,37,30,8711116.35
2025-07,South Texas,SATX-B05,48,32,11652173.87
2025-07,South Texas,SATX-B05,35,19,8236049.69
2025-07,South Texas,SATX-B05,33,25,8445628.48
2025-07,South Texas,SATX-B06,42,33,10442212.54
2025-07,South Texas,SATX-B06,39,29,9909307.42
2025-07,South Texas,SATX-B06,28,19,6894978.14
2025-07,South Texas,SATX-B07,41,30,9970812.8
2025-07,South Texas,SATX-B07,60,35,15230040.05
2025-07,South Texas,SATX-B07,22,18,5579887.32
2025-07,South Texas,SATX-B08,47,29,11328032.13
2025-07,South Texas,SATX-B08,50,37,12509354.09
2025-07,South Texas,SATX-B08,23,15,5503485.59
2025-07,South Texas,SATX-B09,44,29,10611119.31
2025-07,South Texas,SATX-B09,44,32,11210861.93
2025-07,South Texas,SATX-B09,27,21,6627757.58
2025-07,South Texas,SATX-B10,24,14,5985383.57
2025-07,South Texas,SATX-B10,44,27,10796815.49
2025-07,South Texas,SATX-B10,13,9,3398712.49
2025-07,Central Texas,ATX-B01,36,24,8990645.46
2025-07,Central Texas,ATX-B01,51,38,13604105.46
2025-07,Central Texas,ATX-B01,44,26,10653408.94
2025-07,Central Texas,ATX-B02,32,24,8310156.35
2025-07,Central Texas,ATX-B02,38,28,9331196.98
2025-07,Central Texas,ATX-B02,46,34,11266889.13
2025-07,Central Texas,ATX-B03,22,15,5687294.04
2025-07,Central Texas,ATX-B03,33,25,8892215.99
2025-07,Central Texas,ATX-B03,26,15,6436428.45
2025-07,Central Texas,ATX-B04,47,28,11997912.21
2025-07,Central Texas,ATX-B04,40,33,10187079.34
2025-07,Central Texas,ATX-B04,50,28,12884600.04
2025-07,Central Texas,ATX-B05,30,23,7809224.07
2025-07,Central Texas,ATX-B05,50,29,12291465.54
2025-07,Central Texas,ATX-B05,35,23,8465521.28
2025-07,Central Texas,ATX-B06,52,30,12707864.19
2025-07,Central Texas,ATX-B06,50,28,12321697.02
2025-07,Central Texas,ATX-B06,37,24,9100252.73
2025-07,Central Texas,ATX-B07,44,32,11486884.47
2025-07,Central Texas,ATX-B07,35,27,8839547.26
2025-07,Central Texas,ATX-B07,46,37,12124725.55
2025-07,Central Texas,ATX-B08,30,20,7653813.2
2025-07,Central Texas,ATX-B08,33,27,8247582.01
2025-07,Central Texas,ATX-B08,43,30,10497466.14
2025-07,Central Texas,ATX-B09,40,24,10377229.9
2025-07,Central Texas,ATX-B09,36,22,8747360.64
2025-07,Central Texas,ATX-B09,45,32,11252721.66
2025-07,Central Texas,ATX-B10,43,29,11021376.17
2025-07,Central Texas,ATX-B10,39,31,10112856.3
2025-07,Central Texas,ATX-B10,33,26,8146313.84
2025-07,North Texas,DFW-B01,49,40,12331728.85
2025-07,North Texas,DFW-B01,40,26,9784429.8
2025-07,North Texas,DFW-B01,52,32,13219432.03
2025-07,North Texas,DFW-B02,57,33,14469190.66
2025-07,North Texas,DFW-B02,44,36,11427562.71
2025-07,North Texas,DFW-B02,32,22,7920897.6
2025-07,North Texas,DFW-B03,17,9,4308617.32
2025-07,North Texas,DFW-B03,52,32,13750917.17
2025-07,North Texas,DFW-B03,37,25,9414834.92
2025-07,North Texas,DFW-B04,30,24,7524374.98
2025-07,North Texas,DFW-B04,33,21,8194724.84
2025-07,North Texas,DFW-B04,43,32,11611811.24
2025-07,North Texas,DFW-B05,39,31,9688205.35
2025-07,North Texas,DFW-B05,52,30,12343119.31
2025-07,North Texas,DFW-B05,36,25,8780505.57
2025-07,North Texas,DFW-B06,53,39,13425628.26
2025-07,North Texas,DFW-B06,25,17,6600458.38
2025-07,North Texas,DFW-B06,51,31,12633155.87
